Yr,Rnd,Pick,DP,DP Normalizado,Tm,Tm #,Tm # Normalizado,Player,Pos,Pos #,Pos # Normalizado,Age,Age Normalizado,To,College/Univ,College #,College # Norm,Conference,C#,C# Norm,Grade,SPORQ,SPORQ Normalizado,CarAV,AvgAV (NO SIRVE),Alt1AvgAV,Alt1AAV Cat,Alt2AvgAV,Alt2AAV Cat,AAV 5Cat
2014,1,17,2,"0,1111111111",BAL,24,"0,7272727273",C.J. Mosley\MoslC.00,LB,5,"0,3571428571",22,"0,3333333333",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,6657458564","187,1911815","0,5797241295",59,"15,09583687","11,8",2,"11,8",2,4
2014,1,19,2,"0,1111111111",MIA,27,"0,8181818182",Ja'Wuan James\JameJa01,T,10,"0,7142857143",22,"0,3333333333",2018,Tennessee,58,"0,3647798742",SEC,1,"0,07142857143","0,4834254144","180,875174","0,5108590364",28,"8,895836866","5,6",1,"5,6",1,2
2014,1,20,2,"0,1111111111",NOR,31,"0,9393939394",Brandin Cooks\CookBr00,WR,2,"0,1428571429",20,0,2018,Oregon St.,85,"0,534591195",PAC12,0,0,"0,546961326","193,3170977","0,646516607",47,"12,69583687","9,4",2,"9,4",2,3
2014,1,21,3,"0,2222222222",GNB,18,"0,5454545455",Ha Ha Clinton-Dix\ClinHa00,DB,6,"0,4285714286",21,"0,1666666667",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,546961326","180,2500268","0,5040428919",28,"8,895836866","5,6",1,"5,6",1,2
2014,1,22,3,"0,2222222222",CLE,22,"0,6666666667",Johnny Manziel\ManzJo00,QB,0,0,21,"0,1666666667",2015,Texas A&M,70,"0,4402515723",SEC,1,"0,07142857143","0,5828729282","179,3632179","0,4943737809",5,"3,716395324","2,5",0,1,0,0
2014,1,25,3,"0,2222222222",SDG,10,"0,303030303",Jason Verrett\VerrJa00,DB,6,"0,4285714286",23,"0,5",2017,TCU,60,"0,3773584906",Big12,4,"0,2857142857","0,5276243094","201,3823248","0,734453902",12,"5,748872196",3,0,"2,4",0,1
2014,1,26,3,"0,2222222222",PHI,6,"0,1818181818",Marcus Smith\SmitMa03,LB,5,"0,3571428571",22,"0,3333333333",2018,Louisville,111,"0,6981132075",ACC,2,"0,1428571429","0,4502762431","193,333953","0,6467003848",3,"3,895836866","0,6",0,"0,6",0,0
2014,1,27,3,"0,2222222222",ARI,28,"0,8484848485",Deone Bucannon\BucaDe00,DB,6,"0,4285714286",22,"0,3333333333",2018,Washington St.,104,"0,6540880503",PAC12,0,0,"0,4779005525","193,4631637","0,6481092031",24,"8,095836866","4,8",1,"4,8",1,1
2014,1,28,3,"0,2222222222",CAR,3,"0,09090909091",Kelvin Benjamin\BenjKe00,WR,2,"0,1428571429",23,"0,5",2018,Florida St.,48,"0,3018867925",ACC,2,"0,1428571429","0,5856353591","184,302815","0,5482315089",22,"7,695836866","4,4",0,"4,4",0,1
2014,1,31,3,"0,2222222222",DEN,21,"0,6363636364",Bradley Roby\RobyBr00,DB,6,"0,4285714286",22,"0,3333333333",2018,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,5994475138","193,3989381","0,6474089344",16,"6,495836866","3,2",0,"3,2",0,1
2014,2,33,4,"0,3333333333",HOU,16,"0,4848484848",Xavier Su'a-Filo\Sua-Xa00,G,9,"0,6428571429",23,"0,5",2018,UCLA,81,"0,5094339623",PAC12,0,0,"0,5276243094","179,3680785","0,4944267773",20,"7,295836866",4,0,4,0,1
2014,2,34,4,"0,3333333333",DAL,2,"0,06060606061",Demarcus Lawrence\LawrDe00,DE,1,"0,07142857143",22,"0,3333333333",2018,Boise St.,9,"0,05660377358",MW,5,"0,3571428571","0,5662983425","186,5366066","0,572587127",33,"9,895836866","6,6",1,"6,6",1,2
2014,2,35,4,"0,3333333333",CLE,22,"0,6666666667",Joel Bitonio\BitoJo00,G,9,"0,6428571429",22,"0,3333333333",2018,Nevada,54,"0,3396226415",MW,5,"0,3571428571","0,5055248619","198,850188","0,7068453476",26,"8,495836866","5,2",1,"5,2",1,1
2014,2,37,4,"0,3333333333",ATL,29,"0,8787878788",Ra'Shede Hageman\HageRa00,DT,4,"0,2857142857",24,"0,6666666667",2016,Minnesota,112,"0,7044025157",Big10,6,"0,4285714286","0,5607734807","204,0090545","0,7630938276",8,"4,746108208","2,666666667",0,"1,6",0,0
2014,2,40,4,"0,3333333333",DET,14,"0,4242424242",Kyle Van Noy\VanNKy00,LB,5,"0,3571428571",23,"0,5",2018,BYU,113,"0,7106918239",IND,7,"0,5","0,3895027624","185,3105367","0,559218964",22,"7,695836866","4,4",0,"4,4",0,1
2014,2,41,4,"0,3333333333",STL,7,"0,2121212121",Lamarcus Joyner\JoynLa00,DB,6,"0,4285714286",23,"0,5",2018,Florida St.,48,"0,3018867925",ACC,2,"0,1428571429","0,3453038674","179,5398078","0,4962991871",17,"6,695836866","3,4",0,"3,4",0,1
2014,2,42,4,"0,3333333333",PHI,6,"0,1818181818",Jordan Matthews\MattJo00,WR,2,"0,1428571429",22,"0,3333333333",2018,Vanderbilt,32,"0,2012578616",SEC,1,"0,07142857143","0,4668508287","190,2516032","0,6130927132",23,"7,895836866","4,6",0,"4,6",0,1
2014,2,43,4,"0,3333333333",NYG,20,"0,6060606061",Weston Richburg\RichWe00,OL,13,"0,9285714286",23,"0,5",2018,Colorado St.,114,"0,7169811321",MW,5,"0,3571428571","0,3674033149","173,8917637","0,4347170749",26,"8,495836866","5,2",1,"5,2",1,1
2014,2,44,4,"0,3333333333",BUF,4,"0,1212121212",Cyrus Kouandjio\KouaCy00,T,10,"0,7142857143",21,"0,1666666667",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,5","164,6782189","0,3342593697",7,"4,695836866","1,4",0,"1,4",0,0
2014,2,47,4,"0,3333333333",WAS,26,"0,7878787879",Trent Murphy\MurpTr00,LB,5,"0,3571428571",23,"0,5",2018,Stanford,0,0,PAC12,0,0,"0,4447513812","195,6729338","0,6722029084",18,"6,895836866","3,6",0,"3,6",0,1
2014,2,48,4,"0,3333333333",BAL,24,"0,7272727273",Timmy Jernigan\JernTi00,DT,4,"0,2857142857",21,"0,1666666667",2018,Florida St.,48,"0,3018867925",ACC,2,"0,1428571429","0,5055248619","178,2620918","0,4823679131",22,"7,695836866","4,4",0,"4,4",0,1
2014,2,49,5,"0,4444444444",NYJ,9,"0,2727272727",Jace Amaro\AmarJa00,TE,11,"0,7857142857",22,"0,3333333333",2016,Texas Tech,115,"0,7232704403",Big12,4,"0,2857142857","0,4309392265","196,1558578","0,6774683559",4,"3,412774875","1,333333333",0,"0,8",0,0
2014,2,52,5,"0,4444444444",ARI,28,"0,8484848485",Troy Niklas\NiklTr00,TE,11,"0,7857142857",21,"0,1666666667",2017,Notre Dame,15,"0,09433962264",IND,7,"0,5","0,4447513812","185,7320119","0,5638144191",1,"2,998872196","0,25",0,"0,2",0,0
2014,2,53,5,"0,4444444444",GNB,18,"0,5454545455",Davante Adams\AdamDa01,WR,2,"0,1428571429",21,"0,1666666667",2018,Fresno St.,116,"0,7295597484",MW,5,"0,3571428571","0,4889502762","193,979731","0,6537414724",34,"10,09583687","6,8",1,"6,8",1,2
2014,2,54,5,"0,4444444444",TEN,12,"0,3636363636",Bishop Sankey\SankBi00,RB,3,"0,2142857143",21,"0,1666666667",2015,Washington,62,"0,3899371069",PAC12,0,0,"0,4640883978","201,6179943","0,7370234686",6,"4,216395324",3,0,"1,2",0,1
2014,2,58,5,"0,4444444444",NOR,31,"0,9393939394",Stanley Jean-Baptiste\JeanSt00,DB,6,"0,4285714286",24,"0,6666666667",2017,Nebraska,28,"0,1761006289",Big10,6,"0,4285714286","0,3729281768","197,9406092","0,6969279704",0,"2,748872196",0,0,0,0,0
2014,2,59,5,"0,4444444444",IND,0,0,Jack Mewhort\MewhJa00,T,10,"0,7142857143",23,"0,5",2017,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,4447513812","170,7109988","0,4000363576",23,"8,498872196","5,75",1,"4,6",1,2
2014,2,60,5,"0,4444444444",CAR,3,"0,09090909091",Kony Ealy\EalyKo00,DE,1,"0,07142857143",22,"0,3333333333",2018,Missouri,40,"0,251572327",SEC,1,"0,07142857143","0,5","190,0969163","0,6114061212",12,"5,695836866","2,4",0,"2,4",0,0
2014,2,61,5,"0,4444444444",JAX,23,"0,696969697",Allen Robinson\RobiAl02,WR,2,"0,1428571429",21,"0,1666666667",2018,Penn St.,61,"0,3836477987",Big10,6,"0,4285714286","0,4613259669","204,2921474","0,7661804641",26,"8,495836866","5,2",1,"5,2",1,1
2014,2,62,5,"0,4444444444",NWE,13,"0,3939393939",Jimmy Garoppolo\GaroJi00,QB,0,0,22,"0,3333333333",2018,East. Illinois,117,"0,7358490566",Div1,9,"0,6428571429","0,5","171,2859564","0,4063052717",10,"5,295836866",2,0,2,0,0
2014,2,64,5,"0,4444444444",SEA,8,"0,2424242424",Justin Britt\BritJu00,T,10,"0,7142857143",23,"0,5",2018,Missouri,40,"0,251572327",SEC,1,"0,07142857143","0,317679558","176,1187125","0,4589980841",35,"10,29583687",7,1,7,1,2
2015,1,1,1,0,TAM,19,"0,5757575758",Jameis Winston\WinsJa00,QB,0,0,21,"0,1666666667",2018,Florida St.,48,"0,3018867925",ACC,2,"0,1428571429","0,7430939227","161,5355033","0,2999935139",41,"12,9988722","10,25",2,"10,25",2,3
2015,1,2,1,0,TEN,12,"0,3636363636",Marcus Mariota\MariMa01,QB,0,0,21,"0,1666666667",2018,Oregon,31,"0,1949685535",PAC12,0,0,"0,6243093923","195,8167479","0,6737709514",40,"12,7488722",10,2,10,2,3
2015,1,4,1,0,OAK,30,"0,9090909091",Amari Cooper\CoopAm00,WR,2,"0,1428571429",21,"0,1666666667",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,861878453","193,1234587","0,64440531",31,"10,4988722","7,75",1,"7,75",1,2
2015,1,6,1,0,NYJ,9,"0,2727272727",Leonard Williams\WillLe02,DE,1,"0,07142857143",21,"0,1666666667",2018,USC,1,"0,006289308176",PAC12,0,0,"0,9723756906","184,7158862","0,552735333",33,"10,9988722","8,25",1,"8,25",1,2
2015,1,7,1,0,CHI,11,"0,3333333333",Kevin White\WhitKe00,WR,2,"0,1428571429",23,"0,5",2018,West Virginia,7,"0,04402515723",Big12,4,"0,2857142857","0,8121546961","198,1520998","0,6992339082",2,"3,248872196","0,5",0,"0,5",0,0
2015,1,8,1,0,ATL,29,"0,8787878788",Vic Beasley\BeasVi00,OLB,5,"0,3571428571",23,"0,5",2018,Clemson,20,"0,1257861635",ACC,2,"0,1428571429","0,726519337","221,0629758","0,9490372225",27,"9,498872196","6,75",1,"6,75",1,2
2015,1,11,2,"0,1111111111",MIN,1,"0,0303030303",Trae Waynes\WaynTr00,CB,6,"0,4285714286",23,"0,5",2018,Michigan St.,26,"0,1635220126",Big10,6,"0,4285714286","0,6491712707","184,1008398","0,5460293201",14,"6,248872196","3,5",0,"3,5",0,1
2015,1,12,2,"0,1111111111",CLE,22,"0,6666666667",Danny Shelton\ShelDa01,NT,4,"0,2857142857",22,"0,3333333333",2018,Washington,62,"0,3899371069",PAC12,0,0,"0,6685082873","180,2881054","0,5044580729",18,"7,248872196","4,5",0,"4,5",0,1
2015,1,13,2,"0,1111111111",NOR,31,"0,9393939394",Andrus Peat\PeatAn00,T,10,"0,7142857143",21,"0,1666666667",2018,Stanford,0,0,PAC12,0,0,"0,6298342541","181,7642578","0,5205529512",34,"11,2488722","8,5",1,"8,5",1,3
2015,1,15,2,"0,1111111111",SDG,10,"0,303030303",Melvin Gordon\GordMe00,RB,3,"0,2142857143",22,"0,3333333333",2018,Wisconsin,14,"0,08805031447",Big10,6,"0,4285714286","0,6160220994","196,3382489","0,6794570141",34,"11,2488722","8,5",1,"8,5",1,3
2015,1,16,2,"0,1111111111",HOU,16,"0,4848484848",Kevin Johnson\JohnKe04,CB,6,"0,4285714286",23,"0,5",2018,Wake Forest,47,"0,2955974843",ACC,2,"0,1428571429","0,5635359116","204,1239789","0,7643468786",9,"4,998872196","2,25",0,"2,25",0,0
2015,1,17,2,"0,1111111111",SFO,25,"0,7575757576",Arik Armstead\ArmsAr01,DT,4,"0,2857142857",21,"0,1666666667",2018,Oregon,31,"0,1949685535",PAC12,0,0,"0,6906077348","194,6347646","0,6608834762",12,"5,748872196",3,0,3,0,1
2015,1,18,2,"0,1111111111",KAN,5,"0,1515151515",Marcus Peters\PeteMa00,CB,6,"0,4285714286",22,"0,3333333333",2018,Washington,62,"0,3899371069",PAC12,0,0,"0,5276243094","188,4599307","0,5935576361",33,"10,9988722","8,25",1,"8,25",1,2
2015,1,19,2,"0,1111111111",CLE,22,"0,6666666667",Cameron Erving\ErviCa00,C,12,"0,8571428571",23,"0,5",2018,Florida St.,48,"0,3018867925",ACC,2,"0,1428571429","0,5055248619","193,1383588","0,6445677697",16,"6,748872196",4,0,4,0,1
2015,1,24,3,"0,2222222222",ARI,28,"0,8484848485",D.J. Humphries\HumpD.00,T,10,"0,7142857143",21,"0,1666666667",2018,Florida,51,"0,320754717",SEC,1,"0,07142857143","0,6215469613","182,1886323","0,5251800182",12,"5,748872196",3,0,3,0,1
2015,1,25,3,"0,2222222222",CAR,3,"0,09090909091",Shaq Thompson\ThomSh01,OLB,5,"0,3571428571",21,"0,1666666667",2018,Washington,62,"0,3899371069",PAC12,0,0,"0,4640883978","191,0191132","0,6214610768",20,"7,748872196",5,1,5,1,1
2015,1,27,3,"0,2222222222",DAL,2,"0,06060606061",Byron Jones\JoneBy00,CB,6,"0,4285714286",22,"0,3333333333",2018,Connecticut,25,"0,1572327044",AA,3,"0,2142857143","0,4447513812","225,7371851","1,000001357",26,"9,248872196","6,5",1,"6,5",1,2
2015,1,28,3,"0,2222222222",DET,14,"0,4242424242",Laken Tomlinson\TomlLa01,G,9,"0,6428571429",23,"0,5",2018,Duke,122,"0,7672955975",ACC,2,"0,1428571429","0,4447513812","179,0740249","0,4912206335",24,"8,748872196",6,1,6,1,2
2015,1,29,3,"0,2222222222",IND,0,0,Phillip Dorsett\DorsPh00,WR,2,"0,1428571429",22,"0,3333333333",2018,Miami (FL),37,"0,2327044025",ACC,2,"0,1428571429","0,5138121547","188,7761681","0,5970056558",11,"5,498872196","2,75",0,"2,75",0,0
2015,1,30,3,"0,2222222222",GNB,18,"0,5454545455",Damarious Randall\RandDa00,S,8,"0,5714285714",23,"0,5",2018,Arizona St.,119,"0,748427673",PAC12,0,0,"0,453038674","190,3215886","0,6138557824",18,"7,248872196","4,5",0,"4,5",0,1
2015,1,31,3,"0,2222222222",NOR,31,"0,9393939394",Stephone Anthony\AnthSt00,ILB,5,"0,3571428571",23,"0,5",2018,Clemson,20,"0,1257861635",ACC,2,"0,1428571429","0,4889502762","206,1081044","0,7859803214",10,"5,248872196","2,5",0,"2,5",0,0
2015,1,32,3,"0,2222222222",NWE,13,"0,3939393939",Malcom Brown\BrowMa01,DT,4,"0,2857142857",21,"0,1666666667",2018,Texas,74,"0,465408805",Big12,4,"0,2857142857","0,6132596685","183,0770261","0,5348664097",28,"9,748872196",7,1,7,1,2
2015,2,33,4,"0,3333333333",NYG,20,"0,6060606061",Landon Collins\CollLa00,S,8,"0,5714285714",21,"0,1666666667",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,6408839779","190,0498754","0,6108932219",29,"9,998872196","7,25",1,"7,25",1,2
2015,2,34,4,"0,3333333333",TAM,19,"0,5757575758",Donovan Smith\SmitDo02,T,10,"0,7142857143",22,"0,3333333333",2018,Penn St.,61,"0,3836477987",Big10,6,"0,4285714286","0,4475138122","192,7610974","0,6404543893",32,"10,7488722",8,1,8,1,2
2015,2,36,4,"0,3333333333",JAX,23,"0,696969697",T.J. Yeldon\YeldT.00,RB,3,"0,2142857143",21,"0,1666666667",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,4668508287","190,1540076","0,6120286027",19,"7,498872196","4,75",1,"4,75",1,1
2015,2,37,4,"0,3333333333",NYJ,9,"0,2727272727",Devin Smith\SmitDe04,WR,2,"0,1428571429",23,"0,5",2016,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,4917127072","188,5438362","0,5944724799",1,"1,716395324","0,5",0,"0,25",0,0
2015,2,38,4,"0,3333333333",WAS,26,"0,7878787879",Preston Smith\SmitPr00,DE,1,"0,07142857143",22,"0,3333333333",2018,Mississippi St.,6,"0,03773584906",SEC,1,"0,07142857143","0,4889502762","203,4994171","0,7575371168",24,"8,748872196",6,1,6,1,2
2015,2,40,4,"0,3333333333",TEN,12,"0,3636363636",Dorial Green-Beckham\GreeDo00,WR,2,"0,1428571429",22,"0,3333333333",2016,Oklahoma,38,"0,2389937107",Big12,4,"0,2857142857","0,4944751381","187,8756163","0,5871867023",7,"4,716395324","3,5",0,"1,75",0,1
2015,2,42,4,"0,3333333333",ATL,29,"0,8787878788",Jalen Collins\CollJa02,CB,6,"0,4285714286",22,"0,3333333333",2016,LSU,2,"0,01257861635",SEC,1,"0,07142857143","0,6049723757","190,7019057","0,6180024799",3,"2,716395324","1,5",0,"0,75",0,0
2015,2,43,4,"0,3333333333",HOU,16,"0,4848484848",Benardrick McKinney\McKiBe00,ILB,5,"0,3571428571",22,"0,3333333333",2018,Mississippi St.,6,"0,03773584906",SEC,1,"0,07142857143","0,4917127072","202,0582393","0,7418235758",35,"11,4988722","8,75",1,"8,75",1,3
2015,2,47,4,"0,3333333333",PHI,6,"0,1818181818",Eric Rowe\RoweEr00,CB,6,"0,4285714286",22,"0,3333333333",2018,Utah,46,"0,2893081761",PAC12,0,0,"0,453038674","202,2096202","0,7434741216",7,"4,498872196","1,75",0,"1,75",0,0
2015,2,49,5,"0,4444444444",KAN,5,"0,1515151515",Mitch Morse\MorsMi00,G,9,"0,6428571429",23,"0,5",2018,Missouri,40,"0,251572327",SEC,1,"0,07142857143","0,4419889503","194,2951963","0,6571810736",23,"8,498872196","5,75",1,"5,75",1,2
2015,2,50,5,"0,4444444444",BUF,4,"0,1212121212",Ronald Darby\DarbRo00,CB,6,"0,4285714286",21,"0,1666666667",2018,Florida St.,48,"0,3018867925",ACC,2,"0,1428571429","0,5110497238","199,7906817","0,7170997981",16,"6,748872196",4,0,4,0,1
2015,2,51,5,"0,4444444444",CLE,22,"0,6666666667",Nate Orchard\OrchNa00,DE,1,"0,07142857143",22,"0,3333333333",2018,Utah,46,"0,2893081761",PAC12,0,0,"0,4640883978","182,8497505","0,532388364",9,"4,998872196","2,25",0,"2,25",0,0
2015,2,52,5,"0,4444444444",MIA,27,"0,8181818182",Jordan Phillips\PhilJo01,NT,4,"0,2857142857",22,"0,3333333333",2018,Oklahoma,38,"0,2389937107",Big12,4,"0,2857142857","0,5220994475","188,5383466","0,5944126253",14,"6,248872196","3,5",0,"3,5",0,1
2015,2,53,5,"0,4444444444",CIN,17,"0,5151515152",Jake Fisher\FishJa00,T,10,"0,7142857143",22,"0,3333333333",2018,Oregon,31,"0,1949685535",PAC12,0,0,"0,5110497238","203,3106436","0,7554788697",6,"4,248872196","1,5",0,"1,5",0,0
2015,2,54,5,"0,4444444444",DET,14,"0,4242424242",Ameer Abdullah\AbduAm00,RB,3,"0,2142857143",22,"0,3333333333",2018,Nebraska,28,"0,1761006289",Big10,6,"0,4285714286","0,4668508287","211,175801","0,841234752",11,"5,498872196","2,75",0,"2,75",0,0
2015,2,55,5,"0,4444444444",BAL,24,"0,7272727273",Maxx Williams\WillMa04,TE,11,"0,7857142857",21,"0,1666666667",2018,Minnesota,112,"0,7044025157",Big10,6,"0,4285714286","0,4392265193","188,0132109","0,5886869325",4,"3,748872196",1,0,1,0,0
2015,2,56,5,"0,4444444444",PIT,15,"0,4545454545",Senquez Golson\GolsSe00,CB,6,"0,4285714286",22,"0,3333333333",2015,Mississippi,50,"0,3144654088",SEC,1,"0,07142857143","0,4419889503","175,8451574","0,4560154408",,0,0,0,0,0,0
2015,2,57,5,"0,4444444444",STL,7,"0,2121212121",Rob Havenstein\HaveRo00,T,10,"0,7142857143",23,"0,5",2018,Wisconsin,14,"0,08805031447",Big10,6,"0,4285714286","0,4392265193","162,3807151","0,3092090807",28,"9,748872196",7,1,7,1,2
2015,2,59,5,"0,4444444444",DEN,21,"0,6363636364",Ty Sambrailo\SambTy00,T,10,"0,7142857143",23,"0,5",2018,Colorado St.,114,"0,7169811321",MW,5,"0,3571428571","0,3977900552","173,7399733","0,4330620642",8,"4,748872196",2,0,2,0,0
2015,2,61,5,"0,4444444444",TAM,19,"0,5757575758",Ali Marpet\MarpAl00,C,12,"0,8571428571",22,"0,3333333333",2018,Hobart,136,"0,8553459119",Div3,13,"0,9285714286","0,4226519337","194,6713992","0,6612829129",25,"8,998872196","6,25",1,"6,25",1,2
2015,2,62,5,"0,4444444444",GNB,18,"0,5454545455",Quinten Rollins\RollQu00,CB,6,"0,4285714286",23,"0,5",2017,Miami (OH),137,"0,8616352201",MAC,12,"0,8571428571","0,4751381215","182,3454119","0,5268894274",7,"4,412774875","2,333333333",0,"1,75",0,0
2015,2,63,5,"0,4444444444",SEA,8,"0,2424242424",Frank Clark\ClarFr01,DE,1,"0,07142857143",22,"0,3333333333",2018,Michigan,41,"0,2578616352",Big10,6,"0,4285714286","0,4419889503","210,0929479","0,8294281195",22,"8,248872196","5,5",1,"5,5",1,1
2015,2,64,5,"0,4444444444",NWE,13,"0,3939393939",Jordan Richards\RichJo00,S,8,"0,5714285714",22,"0,3333333333",2018,Stanford,0,0,PAC12,0,0,"0,3342541436","175,2022439","0,4490055856",9,"4,998872196","2,25",0,"2,25",0,0
2016,1,1,1,0,LAR,32,"0,9696969697",Jared Goff\GoffJa00,QB,0,0,21,"0,1666666667",2018,California,19,"0,1194968553",PAC12,0,0,"0,6906077348","159,4963449","0,2777600328",30,"12,07944154",10,2,10,2,3
2016,1,2,1,0,PHI,6,"0,1818181818",Carson Wentz\WentCa00,QB,0,0,23,"0,5",2018,North Dakota St.,118,"0,7421383648",Div1,9,"0,6428571429","0,6961325967","186,6506701","0,5738307913",32,"12,74610821","10,66666667",2,"10,66666667",2,3
2016,1,3,1,0,SDG,10,"0,303030303",Joey Bosa\BosaJo00,DE,1,"0,07142857143",21,"0,1666666667",2018,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,7486187845","199,8956825","0,7182446495",22,"9,412774875","7,333333333",1,"7,333333333",1,2
2016,1,5,1,0,JAX,23,"0,696969697",Jalen Ramsey\RamsJa00,CB,6,"0,4285714286",21,"0,1666666667",2018,Florida St.,48,"0,3018867925",ACC,2,"0,1428571429","0,7790055249","208,911845","0,8165502435",31,"12,41277488","10,33333333",2,"10,33333333",2,3
2016,1,8,1,0,TEN,12,"0,3636363636",Jack Conklin\ConkJa00,T,10,"0,7142857143",22,"0,3333333333",2018,Michigan St.,26,"0,1635220126",Big10,6,"0,4285714286","0,6602209945","184,3731161","0,5489980203",26,"10,74610821","8,666666667",1,"8,666666667",1,3
2016,1,12,2,"0,1111111111",NOR,31,"0,9393939394",Sheldon Rankins\RankSh00,DT,4,"0,2857142857",22,"0,3333333333",2018,Louisville,111,"0,6981132075",ACC,2,"0,1428571429","0,6243093923","202,0360568","0,7415817141",15,"7,079441542",5,1,5,1,1
2016,1,16,2,"0,1111111111",DET,14,"0,4242424242",Taylor Decker\DeckTa00,T,10,"0,7142857143",23,"0,5",2018,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,5276243094","173,082166","0,425889818",21,"9,079441542",7,1,7,1,2
2016,1,17,2,"0,1111111111",ATL,29,"0,8787878788",Keanu Neal\NealKe01,S,8,"0,5714285714",21,"0,1666666667",2018,Florida,51,"0,320754717",SEC,1,"0,07142857143","0,5165745856","195,8956246","0,6746309648",12,"6,079441542",4,0,4,0,1
2016,1,18,2,"0,1111111111",IND,0,0,Ryan Kelly\KellRy00,C,12,"0,8571428571",23,"0,5",2018,Alabama,80,"0,5031446541",SEC,1,"0,07142857143","0,5138121547","185,9589938","0,5662892625",16,"7,412774875","5,333333333",1,"5,333333333",1,1
2016,1,19,2,"0,1111111111",BUF,4,"0,1212121212",Shaq Lawson\LawsSh00,DE,1,"0,07142857143",22,"0,3333333333",2018,Clemson,20,"0,1257861635",ACC,2,"0,1428571429","0,6049723757","202,0379655","0,7416025252",9,"5,079441542",3,0,3,0,1
2016,1,20,2,"0,1111111111",NYJ,9,"0,2727272727",Darron Lee\LeexDa00,OLB,5,"0,3571428571",21,"0,1666666667",2018,Ohio St.,27,"0,1698113208",Big10,6,"0,4285714286","0,6243093923","206,0546119","0,7853970786",18,"8,079441542",6,1,6,1,2
2016,1,21,3,"0,2222222222",HOU,16,"0,4848484848",Will Fuller\FullWi01,WR,2,"0,1428571429",22,"0,3333333333",2018,Notre Dame,15,"0,09433962264",IND,7,"0,5","0,6215469613","181,9182252","0,5222316983",13,"6,412774875","4,333333333",0,"4,333333333",0,1
2016,1,22,3,"0,2222222222",WAS,26,"0,7878787879",Josh Doctson\DoctJo00,WR,2,"0,1428571429",23,"0,5",2018,TCU,60,"0,3773584906",Big12,4,"0,2857142857","0,5828729282","203,2290654","0,7545894011",9,"5,079441542",3,0,3,0,1
2016,1,26,3,"0,2222222222",DEN,21,"0,6363636364",Paxton Lynch\LyncPa00,QB,0,0,22,"0,3333333333",2017,Memphis,5,"0,03144654088",AA,3,"0,2142857143","0,5966850829","190,6428169","0,6173582192",2,"2,216395324",1,0,"0,6666666667",0,0
2016,1,27,3,"0,2222222222",GNB,18,"0,5454545455",Kenny Clark\ClarKe01,DT,4,"0,2857142857",20,0,2018,UCLA,81,"0,5094339623",PAC12,0,0,"0,544198895","186,4212393","0,5713292469",17,"7,746108208","5,666666667",1,"5,666666667",1,2
2016,1,28,3,"0,2222222222",SFO,25,"0,7575757576",Joshua Garnett\GarnJo00,G,9,"0,6428571429",22,"0,3333333333",2018,Stanford,0,0,PAC12,0,0,"0,5193370166","177,2436453","0,4712635227",5,"3,746108208","1,666666667",0,"1,666666667",0,0
2016,1,30,3,"0,2222222222",CAR,3,"0,09090909091",Vernon Butler\ButlVe00,DT,4,"0,2857142857",22,"0,3333333333",2018,Louisiana Tech,93,"0,5849056604",CUSA,11,"0,7857142857","0,5994475138","181,2559406","0,5150106349",3,"3,079441542",1,0,1,0,0
2016,1,31,3,"0,2222222222",SEA,8,"0,2424242424",Germain Ifedi\IfedGe00,G,9,"0,6428571429",22,"0,3333333333",2018,Texas A&M,70,"0,4402515723",SEC,1,"0,07142857143","0,5110497238","192,8885014","0,6418435087",19,"8,412774875","6,333333333",1,"6,333333333",1,2
2016,2,32,3,"0,2222222222",CLE,22,"0,6666666667",Emmanuel Ogbah\OgbaEm00,DE,1,"0,07142857143",22,"0,3333333333",2018,Oklahoma St.,109,"0,6855345912",Big12,4,"0,2857142857","0,5690607735","202,026426","0,741476707",17,"7,746108208","5,666666667",1,"5,666666667",1,2
2016,2,37,4,"0,3333333333",KAN,5,"0,1515151515",Chris Jones\JoneCh09,DT,4,"0,2857142857",22,"0,3333333333",2018,Mississippi St.,6,"0,03773584906",SEC,1,"0,07142857143","0,6049723757","180,1824778","0,5033063873",20,"8,746108208","6,666666667",1,"6,666666667",1,2
2016,2,38,4,"0,3333333333",MIA,27,"0,8181818182",Xavien Howard\HowaXa00,CB,6,"0,4285714286",23,"0,5",2018,Baylor,10,"0,06289308176",Big12,4,"0,2857142857","0,4392265193","180,5469324","0,5072801318",17,"7,746108208","5,666666667",1,"5,666666667",1,2
